detail_id,order_id,dishes_id,place_order_time
2574,384,609999,2016-08-05 12:32:09
2583,384,610060,2016-08-05 12:32:47
2568,384,609949,2016-08-05 12:32:54
7367,831,609969,2016-08-05 12:36:29
7368,831,609933,2016-08-05 12:37:33
7369,831,609934,2016-08-05 12:38:05
7370,831,609935,2016-08-05 12:39:50
2525,382,609970,2016-08-05 12:41:35
2527,382,609944,2016-08-05 12:41:51
7372,831,609942,2016-08-05 12:42:30
7371,831,609941,2016-08-05 12:42:35
7373,831,609946,2016-08-05 12:43:15
7374,831,609953,2016-08-05 12:45:04
2528,382,609942,2016-08-05 12:45:10
2530,382,609953,2016-08-05 12:45:11
7375,831,609956,2016-08-05 12:46:24
2536,382,609962,2016-08-05 12:46:44
2531,382,610010,2016-08-05 12:46:57
7376,831,610004,2016-08-05 12:47:50
2547,382,609957,2016-08-05 12:48:20
7378,831,609999,2016-08-05 12:48:38
7377,831,610009,2016-08-05 12:48:43
7379,831,610018,2016-08-05 12:49:16
1976,313,609969,2016-08-05 13:39:04
1985,313,609995,2016-08-05 13:41:57
1987,313,609931,2016-08-05 13:42:32
8047,892,609940,2016-08-05 13:42:44
1994,313,610030,2016-08-05 13:44:40
1992,313,610029,2016-08-05 13:44:46
8053,892,610030,2016-08-05 13:48:32
8049,892,609957,2016-08-05 13:48:35
8051,892,610014,2016-08-05 13:48:38
1995,313,610037,2016-08-05 13:48:49
1996,313,609946,2016-08-05 13:49:43
8057,892,609949,2016-08-05 13:50:46
2005,313,610010,2016-08-05 13:50:51
8062,892,609998,2016-08-05 13:56:08
6619,762,610039,2016-08-05 17:16:23
6617,762,609930,2016-08-05 17:16:25
6621,762,609931,2016-08-05 17:16:59
6626,762,609936,2016-08-05 17:17:25
6624,762,609932,2016-08-05 17:17:46
6630,762,610061,2016-08-05 17:18:02
6627,762,609946,2016-08-05 17:18:53
3153,1070,609966,2016-08-05 17:23:37
3159,1070,609991,2016-08-05 17:23:49
3158,1070,609992,2016-08-05 17:23:55
3156,1070,609970,2016-08-05 17:23:59
3160,1070,609957,2016-08-05 17:24:24
3161,1070,609956,2016-08-05 17:24:27
3162,1070,610048,2016-08-05 17:25:01
3163,1070,609953,2016-08-05 17:25:02
3164,1070,609998,2016-08-05 17:25:12
3165,1070,610038,2016-08-05 17:25:46
3168,1070,609946,2016-08-05 17:26:17
3166,1070,610060,2016-08-05 17:26:19
3167,1070,609930,2016-08-05 17:26:48
3170,1070,609987,2016-08-05 17:28:25
3169,1070,609986,2016-08-05 17:28:38
3171,1070,610008,2016-08-05 17:29:46
5771,682,609968,2016-08-05 18:28:21
5770,682,610064,2016-08-05 18:28:34
5772,682,609932,2016-08-05 18:31:12
5773,682,609942,2016-08-05 18:33:29
5774,682,609956,2016-08-05 18:33:53
5775,682,609943,2016-08-05 18:35:07
4228,541,609944,2016-08-05 18:37:38
5021,610,609964,2016-08-05 18:38:08
5776,682,609954,2016-08-05 18:38:46
5777,682,609948,2016-08-05 18:41:34
4230,541,609943,2016-08-05 18:42:34
4580,575,609967,2016-08-05 18:42:51
5022,610,609957,2016-08-05 18:43:16
5024,610,610051,2016-08-05 18:43:57
4590,575,609979,2016-08-05 18:44:21
4585,575,609965,2016-08-05 18:44:44
4231,541,609975,2016-08-05 18:44:50
4594,575,609993,2016-08-05 18:45:05
4596,575,609941,2016-08-05 18:46:12
5025,610,609949,2016-08-05 18:46:44
4232,541,609988,2016-08-05 18:48:17
5026,610,610053,2016-08-05 18:48:58
5027,610,610010,2016-08-05 18:48:58
4603,575,609983,2016-08-05 18:51:39
4234,541,610003,2016-08-05 18:52:02
4233,541,609989,2016-08-05 18:52:17
4605,575,610007,2016-08-05 18:52:22
4235,541,610009,2016-08-05 18:52:35
5425,652,610041,2016-08-05 18:53:11
5427,652,610023,2016-08-05 18:53:35
4607,575,610027,2016-08-05 18:53:40
4610,575,610072,2016-08-05 18:53:48
5429,652,610025,2016-08-05 18:54:22
4616,575,609996,2016-08-05 18:54:51
4622,575,610008,2016-08-05 18:55:08
4628,575,609930,2016-08-05 18:57:17
5433,652,610013,2016-08-05 18:58:19
5431,652,610046,2016-08-05 18:58:24
5434,652,609973,2016-08-05 18:59:14
5436,652,610057,2016-08-05 18:59:35
5439,652,610007,2016-08-05 19:02:15
5438,652,609956,2016-08-05 19:02:25
5441,652,609945,2016-08-05 19:03:55
5442,652,609948,2016-08-05 19:04:25
6827,779,609991,2016-08-05 19:05:29
6826,779,609994,2016-08-05 19:05:40
6818,779,609943,2016-08-05 19:19:31
6821,779,610063,2016-08-05 19:19:49
6824,779,610066,2016-08-05 19:20:43
6830,779,610014,2016-08-05 19:22:22
6829,779,610051,2016-08-05 19:22:46
6831,779,609946,2016-08-05 19:25:15
7386,779,609933,2016-08-05 19:26:35
7383,779,609967,2016-08-05 19:26:51
4551,573,609970,2016-08-05 19:37:21
4553,573,609941,2016-08-05 19:39:17
4556,573,609949,2016-08-05 19:39:19
4560,573,609965,2016-08-05 19:44:53
3335,451,609958,2016-08-05 20:00:29
3337,451,610011,2016-08-05 20:00:31
3333,451,609970,2016-08-05 20:00:55
3338,451,609981,2016-08-05 20:01:19
3339,451,610035,2016-08-05 20:02:55
3340,451,609943,2016-08-05 20:03:47
3342,451,609956,2016-08-05 20:03:53
3344,451,609955,2016-08-05 20:04:30
3345,451,609953,2016-08-05 20:05:06
3346,451,609950,2016-08-05 20:05:40
3348,451,609961,2016-08-05 20:06:33
3347,451,609951,2016-08-05 20:06:48
3349,451,610055,2016-08-05 20:07:08
3351,451,609986,2016-08-05 20:07:20
3350,451,610028,2016-08-05 20:07:35
3353,451,609974,2016-08-05 20:07:57
5760,681,609970,2016-08-05 20:22:29
5761,681,609941,2016-08-05 20:23:21
5762,681,609957,2016-08-05 20:25:06
5763,681,609967,2016-08-05 20:27:54
5764,681,610010,2016-08-05 20:28:01
5765,681,610071,2016-08-05 20:28:41
5766,681,609966,2016-08-05 20:32:11
5767,681,609979,2016-08-05 20:33:48
5768,681,610022,2016-08-05 20:37:03
5769,681,610060,2016-08-05 20:37:14
3862,502,609969,2016-08-05 20:56:01
3863,502,609934,2016-08-05 20:57:35
4260,545,609969,2016-08-05 20:59:58
3864,502,609941,2016-08-05 21:00:12
3866,502,609932,2016-08-05 21:00:29
3867,502,609933,2016-08-05 21:00:52
3868,502,609943,2016-08-05 21:02:34
4262,545,609982,2016-08-05 21:03:08
4261,545,610038,2016-08-05 21:03:31
3871,502,609950,2016-08-05 21:04:50
4265,545,610012,2016-08-05 21:04:50
4264,545,610047,2016-08-05 21:04:56
3873,502,609952,2016-08-05 21:08:57
3874,502,609953,2016-08-05 21:09:48
4267,545,609949,2016-08-05 21:09:53
3875,502,609954,2016-08-05 21:11:19
3877,502,610008,2016-08-05 21:12:44
4270,545,610011,2016-08-05 21:14:37
4272,545,609935,2016-08-05 21:15:09
4617,578,609932,2016-08-05 21:34:03
4613,578,609959,2016-08-05 21:34:06
4619,578,609938,2016-08-05 21:34:46
4626,578,610062,2016-08-05 21:35:29
4624,578,609946,2016-08-05 21:35:56
4689,578,609962,2016-08-05 21:37:07
4706,578,609991,2016-08-05 21:37:10
4694,578,609965,2016-08-05 21:37:45
4630,578,609942,2016-08-05 21:37:48
4710,578,609988,2016-08-05 21:38:35
5077,617,609970,2016-08-05 22:01:15
5078,617,609952,2016-08-05 22:01:26
5079,617,609946,2016-08-05 22:02:52
5081,617,609957,2016-08-05 22:03:31
5082,617,609958,2016-08-05 22:04:59
5084,617,610011,2016-08-05 22:05:07
5083,617,610017,2016-08-05 22:05:43
5085,617,610010,2016-08-05 22:06:06
5086,617,609998,2016-08-05 22:06:21
5089,617,609953,2016-08-05 22:07:58
5087,617,609996,2016-08-05 22:07:59
2563,386,609966,2016-08-06 11:05:05
2570,386,609962,2016-08-06 11:06:02
2576,386,610064,2016-08-06 11:07:53
2581,386,609979,2016-08-06 11:09:44
2586,386,609993,2016-08-06 11:10:56
2593,386,610019,2016-08-06 11:12:37
2590,386,609932,2016-08-06 11:12:55
2596,386,610069,2016-08-06 11:13:47
2598,386,610008,2016-08-06 11:17:13
3466,434,609958,2016-08-06 11:17:44
3467,434,609934,2016-08-06 11:18:59
3491,434,609931,2016-08-06 11:19:38
3700,434,609967,2016-08-06 11:19:48
3699,434,609966,2016-08-06 11:19:50
3702,434,609950,2016-08-06 11:20:05
8055,894,609966,2016-08-06 11:20:52
3701,434,609970,2016-08-06 11:20:54
3703,434,609953,2016-08-06 11:21:49
8061,894,609930,2016-08-06 11:24:34
8058,894,609931,2016-08-06 11:24:39
8066,894,609933,2016-08-06 11:25:24
8063,894,610048,2016-08-06 11:25:54
3704,434,609952,2016-08-06 11:26:24
3706,434,609987,2016-08-06 11:26:39
3705,434,610028,2016-08-06 11:26:41
3707,434,609947,2016-08-06 11:29:06
3709,434,610011,2016-08-06 11:29:27
3125,434,609961,2016-08-06 11:30:37
4121,434,609980,2016-08-06 11:31:15
7310,824,609966,2016-08-06 11:38:49
7312,824,609931,2016-08-06 11:39:09
7452,837,609967,2016-08-06 11:42:14
7453,837,609931,2016-08-06 11:42:20
7315,824,609934,2016-08-06 11:43:05
7313,824,609933,2016-08-06 11:43:46
7454,837,609930,2016-08-06 11:44:45
7316,824,609937,2016-08-06 11:44:59
7318,824,609946,2016-08-06 11:45:03
7455,837,609932,2016-08-06 11:45:09
7458,837,609934,2016-08-06 11:45:27
7456,837,609942,2016-08-06 11:45:28
7457,837,609943,2016-08-06 11:45:51
7320,824,609955,2016-08-06 11:46:45
7459,837,609953,2016-08-06 11:46:49
7460,837,610011,2016-08-06 11:46:58
7462,837,610036,2016-08-06 11:47:13
7461,837,610063,2016-08-06 11:47:29
7322,824,610008,2016-08-06 11:47:43
7188,814,609931,2016-08-06 11:49:06
7186,814,609942,2016-08-06 11:49:21
7192,814,610014,2016-08-06 11:50:36
7190,814,610017,2016-08-06 11:50:43
7193,814,609987,2016-08-06 11:52:11
7196,814,609975,2016-08-06 11:54:02
7195,814,609986,2016-08-06 11:54:16
7198,814,609951,2016-08-06 11:54:16
7201,814,610007,2016-08-06 11:56:34
7200,814,610009,2016-08-06 11:56:36
7209,814,610025,2016-08-06 11:57:48
2640,391,610039,2016-08-06 11:58:23
2648,391,610019,2016-08-06 11:59:39
2671,391,609960,2016-08-06 12:01:06
2651,391,609951,2016-08-06 12:01:58
2686,391,609949,2016-08-06 12:07:07
2698,391,610053,2016-08-06 12:11:27
2702,391,610009,2016-08-06 12:14:27
1675,266,609943,2016-08-06 12:28:08
1676,266,609994,2016-08-06 12:30:08
1678,266,609932,2016-08-06 12:31:22
1680,266,610023,2016-08-06 12:34:30
1682,266,610043,2016-08-06 12:35:20
1685,266,610030,2016-08-06 12:37:02
2739,399,610065,2016-08-06 12:37:13
1687,266,610007,2016-08-06 12:38:22
1690,266,610055,2016-08-06 12:39:24
2742,399,609961,2016-08-06 12:40:49
2749,399,610008,2016-08-06 12:42:51
2768,399,609936,2016-08-06 12:48:01
7742,865,609966,2016-08-06 12:54:01
7743,865,609943,2016-08-06 12:56:34
1953,311,610063,2016-08-06 12:57:29
7746,865,610039,2016-08-06 12:57:54
7748,865,610038,2016-08-06 12:59:25
1961,311,609981,2016-08-06 12:59:46
1967,311,610023,2016-08-06 13:00:37
7751,865,610025,2016-08-06 13:01:19
7668,856,609964,2016-08-06 13:02:04
7754,865,610023,2016-08-06 13:02:13
1968,311,609931,2016-08-06 13:02:29
7757,865,609953,2016-08-06 13:03:14
7756,865,609950,2016-08-06 13:03:16
7758,865,610049,2016-08-06 13:03:58
7760,865,610070,2016-08-06 13:04:02
7761,865,609946,2016-08-06 13:04:02
7763,865,610006,2016-08-06 13:04:15
7671,856,610048,2016-08-06 13:04:16
7759,865,610047,2016-08-06 13:04:37
7762,865,610005,2016-08-06 13:04:52
7764,865,610008,2016-08-06 13:05:56
7766,865,609938,2016-08-06 13:06:21
7765,865,609937,2016-08-06 13:06:48
1969,311,609955,2016-08-06 13:08:29
7767,865,610061,2016-08-06 13:08:48
7672,856,609958,2016-08-06 13:08:52
1971,311,610050,2016-08-06 13:09:37
7768,865,609947,2016-08-06 13:10:21
1974,311,610007,2016-08-06 13:10:46
1975,311,610010,2016-08-06 13:11:06
1131,203,610064,2016-08-06 13:13:30
1983,311,609935,2016-08-06 13:13:31
1132,203,610039,2016-08-06 13:14:04
7673,856,610010,2016-08-06 13:16:03
7340,829,609967,2016-08-06 13:16:22
7342,829,609941,2016-08-06 13:16:34
1133,203,609979,2016-08-06 13:17:44
7344,829,609946,2016-08-06 13:17:56
7675,856,609947,2016-08-06 13:18:14
1134,203,609992,2016-08-06 13:18:22
1136,203,610031,2016-08-06 13:19:45
7346,829,609942,2016-08-06 13:20:16
7347,829,609954,2016-08-06 13:20:32
7350,829,609930,2016-08-06 13:24:36
7348,829,609952,2016-08-06 13:24:39
1137,203,609946,2016-08-06 13:27:44
1138,203,610011,2016-08-06 13:29:46
7661,855,609972,2016-08-06 13:40:14
7658,855,610021,2016-08-06 13:40:49
7656,855,610066,2016-08-06 13:40:59
7576,848,609967,2016-08-06 13:41:21
7577,848,609931,2016-08-06 13:41:24
7662,855,609973,2016-08-06 13:42:20
7578,848,609930,2016-08-06 13:42:22
7663,855,609960,2016-08-06 13:42:58
7579,848,609932,2016-08-06 13:43:44
7664,855,609993,2016-08-06 13:44:19
7665,855,609997,2016-08-06 13:44:39
7877,878,609967,2016-08-06 13:44:56
7580,848,609933,2016-08-06 13:44:57
7878,878,609932,2016-08-06 13:45:09
7582,848,609953,2016-08-06 13:45:13
7581,848,609934,2016-08-06 13:45:38
7880,878,609931,2016-08-06 13:45:53
7883,878,609934,2016-08-06 13:46:08
7584,848,609971,2016-08-06 13:46:10
7885,878,609953,2016-08-06 13:46:13
7583,848,609956,2016-08-06 13:46:32
7666,855,609999,2016-08-06 13:46:37
7674,855,610036,2016-08-06 13:47:04
7669,855,610029,2016-08-06 13:47:15
7887,878,609954,2016-08-06 13:47:24
7816,872,609961,2016-08-06 13:47:28
7670,855,610028,2016-08-06 13:47:31
7667,855,610020,2016-08-06 13:47:33
7585,848,610011,2016-08-06 13:47:42
7817,872,609944,2016-08-06 13:47:58
7818,872,609981,2016-08-06 13:48:06
7888,878,610008,2016-08-06 13:48:14
7676,855,609936,2016-08-06 13:48:20
7941,878,610010,2016-08-06 13:48:25
7819,872,610031,2016-08-06 13:50:05
7820,872,609949,2016-08-06 13:50:56
7821,872,610063,2016-08-06 13:52:53
7822,872,610008,2016-08-06 13:56:33
7823,872,610035,2016-08-06 13:57:32
7825,872,610055,2016-08-06 13:58:49
7824,872,610041,2016-08-06 13:58:50
7826,872,610010,2016-08-06 13:59:30
7057,800,610050,2016-08-06 14:02:47
7058,800,609951,2016-08-06 14:03:04
7059,800,609955,2016-08-06 14:04:29
7060,800,609953,2016-08-06 14:05:44
7827,872,609950,2016-08-06 14:05:52
7061,800,609954,2016-08-06 14:06:35
7062,800,609962,2016-08-06 14:09:31
7063,800,609970,2016-08-06 14:10:44
7064,800,610040,2016-08-06 14:11:38
7065,800,609956,2016-08-06 14:12:18
6522,750,609969,2016-08-06 17:11:17
6523,750,609942,2016-08-06 17:11:36
6524,750,609930,2016-08-06 17:15:58
2370,1004,609955,2016-08-06 17:16:03
2368,1004,609970,2016-08-06 17:16:28
2376,1004,609956,2016-08-06 17:16:38
2374,1004,610043,2016-08-06 17:16:45
2369,1004,609949,2016-08-06 17:16:52
3281,447,609970,2016-08-06 17:16:56
2377,1004,610004,2016-08-06 17:17:18
2386,1004,610026,2016-08-06 17:17:32
2398,1004,610062,2016-08-06 17:18:09
2393,1004,610031,2016-08-06 17:18:23
2401,1004,609952,2016-08-06 17:18:24
2399,1004,609945,2016-08-06 17:18:34
6525,750,610010,2016-08-06 17:18:43
2391,1004,610029,2016-08-06 17:18:59
2410,1004,609944,2016-08-06 17:19:21
2405,1004,609957,2016-08-06 17:19:38
2409,1004,610060,2016-08-06 17:19:56
2856,1038,610010,2016-08-06 17:20:27
2854,1038,609970,2016-08-06 17:20:32
2411,1004,609953,2016-08-06 17:20:43
3283,447,609957,2016-08-06 17:20:57
2858,1038,610051,2016-08-06 17:21:06
3285,447,610010,2016-08-06 17:21:18
3286,447,609992,2016-08-06 17:22:01
2862,1038,610014,2016-08-06 17:22:52
3287,447,610014,2016-08-06 17:23:11
2867,1038,609960,2016-08-06 17:23:19
3289,447,610038,2016-08-06 17:24:29
3290,447,610063,2016-08-06 17:24:41
3292,447,609956,2016-08-06 17:25:13
2875,1038,610033,2016-08-06 17:25:21
3291,447,609953,2016-08-06 17:25:24
4130,1149,609966,2016-08-06 17:25:41
3293,447,609943,2016-08-06 17:25:56
4129,1149,609967,2016-08-06 17:25:56
4132,1149,609970,2016-08-06 17:26:01
6526,750,609953,2016-08-06 17:26:02
2880,1038,610053,2016-08-06 17:26:05
4131,1149,609969,2016-08-06 17:26:24
2876,1038,609942,2016-08-06 17:26:31
5827,690,609965,2016-08-06 17:27:04
4133,1149,609944,2016-08-06 17:27:04
2883,1038,609932,2016-08-06 17:27:11
3296,447,609933,2016-08-06 17:27:18
5826,690,609966,2016-08-06 17:27:25
4134,1149,610039,2016-08-06 17:27:34
3294,447,609971,2016-08-06 17:27:36
6527,750,609991,2016-08-06 17:27:38
2892,1038,609961,2016-08-06 17:27:38
2897,1038,609956,2016-08-06 17:27:38
4137,1149,610046,2016-08-06 17:27:40
4136,1149,610043,2016-08-06 17:27:45
4135,1149,610030,2016-08-06 17:27:50
3298,447,609944,2016-08-06 17:28:25
4139,1149,609972,2016-08-06 17:28:32
4138,1149,609986,2016-08-06 17:28:34
3297,447,609942,2016-08-06 17:28:50
5828,690,609941,2016-08-06 17:29:04
5829,690,609970,2016-08-06 17:30:28
5830,690,609962,2016-08-06 17:31:31
5831,690,609955,2016-08-06 17:31:54
5832,690,609996,2016-08-06 17:32:05
5833,690,610043,2016-08-06 17:32:20
4141,1149,610060,2016-08-06 17:32:25
4143,1149,610061,2016-08-06 17:32:40
4140,1149,609973,2016-08-06 17:32:54
2662,1026,609946,2016-08-06 17:33:05
2659,1026,609933,2016-08-06 17:33:08
2665,1026,609951,2016-08-06 17:33:08
5834,690,610022,2016-08-06 17:33:32
2660,1026,609942,2016-08-06 17:33:36
2657,1026,609966,2016-08-06 17:33:41
2669,1026,609954,2016-08-06 17:34:27
2676,1026,609957,2016-08-06 17:34:27
2677,1026,609956,2016-08-06 17:34:40
4145,1149,610011,2016-08-06 17:34:48
2693,1026,610002,2016-08-06 17:35:20
2683,1026,609983,2016-08-06 17:35:21
2680,1026,609976,2016-08-06 17:35:35
2700,1026,609982,2016-08-06 17:35:37
2681,1026,609981,2016-08-06 17:35:41
2687,1026,609992,2016-08-06 17:35:41
5835,690,610030,2016-08-06 17:35:49
2709,1026,609961,2016-08-06 17:36:06
2481,1012,610039,2016-08-06 17:36:07
3835,500,609931,2016-08-06 17:36:13
3832,500,609966,2016-08-06 17:36:43
2720,1026,610044,2016-08-06 17:36:49
3834,500,609933,2016-08-06 17:36:57
5836,690,610029,2016-08-06 17:36:59
3836,500,609934,2016-08-06 17:37:05
3837,500,609930,2016-08-06 17:37:09
2468,1026,609953,2016-08-06 17:37:30
2731,1026,610043,2016-08-06 17:37:42
3838,500,609932,2016-08-06 17:37:44
2735,1026,610014,2016-08-06 17:37:45
3840,500,609937,2016-08-06 17:37:46
3841,500,609941,2016-08-06 17:37:55
5837,690,609931,2016-08-06 17:38:34
2469,1026,609954,2016-08-06 17:38:43
3844,500,609946,2016-08-06 17:38:57
2470,1026,610010,2016-08-06 17:39:22
3846,500,609952,2016-08-06 17:39:43
3845,500,609951,2016-08-06 17:39:47
3847,500,609953,2016-08-06 17:39:47
2471,1026,609947,2016-08-06 17:40:04
3848,500,610008,2016-08-06 17:40:52
2513,1012,609949,2016-08-06 17:46:04
2497,1012,609934,2016-08-06 17:46:15
2546,1012,610063,2016-08-06 17:47:01
6239,1317,609966,2016-08-06 17:49:43
6240,1317,609962,2016-08-06 17:51:52
2552,1012,609941,2016-08-06 17:52:26
6241,1317,609941,2016-08-06 17:52:41
6242,1317,610062,2016-08-06 17:52:43
6244,1317,609977,2016-08-06 17:53:20
6243,1317,610039,2016-08-06 17:53:39
6245,1317,609992,2016-08-06 17:54:58
3413,1002,609960,2016-08-06 17:55:37
2569,1012,610011,2016-08-06 17:55:47
3408,1002,609994,2016-08-06 17:55:56
3420,1002,609931,2016-08-06 17:55:57
6246,1317,609956,2016-08-06 17:56:39
6247,1317,609932,2016-08-06 17:57:02
6248,1317,610019,2016-08-06 17:58:11
6249,1317,610024,2016-08-06 17:59:53
6250,1317,610049,2016-08-06 18:00:25
6251,1317,610015,2016-08-06 18:00:33
3681,484,609961,2016-08-06 18:01:04
4668,584,609969,2016-08-06 18:02:09
3683,484,610066,2016-08-06 18:02:19
3423,1002,610014,2016-08-06 18:02:45
4671,584,609966,2016-08-06 18:03:10
4673,584,609961,2016-08-06 18:03:17
3687,484,609959,2016-08-06 18:03:20
3689,484,609952,2016-08-06 18:03:33
4676,584,610027,2016-08-06 18:03:41
3425,1002,609953,2016-08-06 18:03:52
4669,584,609933,2016-08-06 18:03:56
4681,584,610064,2016-08-06 18:04:13
4683,584,610067,2016-08-06 18:04:14
6252,1317,609950,2016-08-06 18:04:19
4682,584,610019,2016-08-06 18:04:23
4680,584,610020,2016-08-06 18:04:44
4724,584,609993,2016-08-06 18:05:05
3693,484,610019,2016-08-06 18:05:10
4727,584,609957,2016-08-06 18:05:16
4713,584,609931,2016-08-06 18:05:22
4709,584,609953,2016-08-06 18:05:28
4699,584,609949,2016-08-06 18:05:34
4686,584,610021,2016-08-06 18:05:39
4703,584,609946,2016-08-06 18:05:39
4690,584,610018,2016-08-06 18:05:57
4719,584,609994,2016-08-06 18:05:57
4721,584,609992,2016-08-06 18:05:57
3428,1002,610011,2016-08-06 18:06:17
6253,1317,610032,2016-08-06 18:06:23
4729,584,610008,2016-08-06 18:06:59
6254,1317,610072,2016-08-06 18:07:14
6255,1317,610008,2016-08-06 18:07:21
3432,1002,609974,2016-08-06 18:07:33
3694,484,609947,2016-08-06 18:08:04
6256,1317,610007,2016-08-06 18:08:31
3696,484,609948,2016-08-06 18:08:42
3699,484,610011,2016-08-06 18:10:56
3710,484,609943,2016-08-06 18:12:17
3707,484,609982,2016-08-06 18:12:39
3714,484,610023,2016-08-06 18:14:27
3717,484,610025,2016-08-06 18:14:40
2566,1021,609969,2016-08-06 18:15:11
2568,1021,609936,2016-08-06 18:16:08
5968,1298,609970,2016-08-06 18:16:40
2572,1021,609962,2016-08-06 18:16:48
5969,1298,610065,2016-08-06 18:17:05
2577,1021,609957,2016-08-06 18:17:24
5971,1298,609953,2016-08-06 18:19:04
2586,1021,609984,2016-08-06 18:20:19
2580,1021,609959,2016-08-06 18:20:25
2588,1021,609956,2016-08-06 18:20:33
5972,1298,609950,2016-08-06 18:20:49
2599,1021,610030,2016-08-06 18:21:15
2597,1021,609953,2016-08-06 18:21:30
2591,1021,610036,2016-08-06 18:21:51
2602,1021,610046,2016-08-06 18:22:01
2614,1021,610053,2016-08-06 18:22:04
2619,1021,609952,2016-08-06 18:22:19
5973,1298,610031,2016-08-06 18:22:37
4422,1173,609966,2016-08-06 18:23:30
2629,1021,610035,2016-08-06 18:23:34
4423,1173,609991,2016-08-06 18:23:53
5974,1298,610053,2016-08-06 18:24:21
5975,1298,610010,2016-08-06 18:25:29
4425,1173,610031,2016-08-06 18:25:34
4427,1173,610047,2016-08-06 18:27:12
4426,1173,609954,2016-08-06 18:27:18
4429,1173,610049,2016-08-06 18:28:35
4431,1173,610053,2016-08-06 18:29:28
5977,1298,609998,2016-08-06 18:29:57
4432,1173,610008,2016-08-06 18:31:26
5446,1251,609956,2016-08-06 18:32:05
5447,1251,610031,2016-08-06 18:32:17
5445,1251,610064,2016-08-06 18:32:24
4433,1173,610009,2016-08-06 18:32:44
5448,1251,610051,2016-08-06 18:33:24
5449,1251,610030,2016-08-06 18:33:42
4435,1173,609998,2016-08-06 18:34:42
5452,1251,610010,2016-08-06 18:34:49
5451,1251,609954,2016-08-06 18:34:53
4436,1173,610065,2016-08-06 18:35:41
5454,1251,610053,2016-08-06 18:35:49
4438,1173,610051,2016-08-06 18:35:56
4445,1173,610048,2016-08-06 18:36:25
5457,1251,610065,2016-08-06 18:37:56
6047,712,609963,2016-08-06 18:46:29
6048,712,609945,2016-08-06 18:46:43
5840,1290,609970,2016-08-06 18:47:30
6049,712,609943,2016-08-06 18:47:52
6050,712,609940,2016-08-06 18:48:52
5841,1290,609943,2016-08-06 18:48:54
5842,1290,609994,2016-08-06 18:49:18
6051,712,609953,2016-08-06 18:50:59
5505,1258,610019,2016-08-06 18:51:33
6053,712,610060,2016-08-06 18:51:37
6052,712,609950,2016-08-06 18:51:46
5843,1290,609992,2016-08-06 18:51:46
5844,1290,610025,2016-08-06 18:52:05
5845,1290,609954,2016-08-06 18:53:35
5846,1290,610042,2016-08-06 18:54:04
5848,1290,610036,2016-08-06 18:54:14
5847,1290,610043,2016-08-06 18:54:42
6805,778,609968,2016-08-06 18:54:57
5849,1290,610055,2016-08-06 18:55:49
6806,778,609942,2016-08-06 18:55:50
5850,1290,609975,2016-08-06 18:56:04
5851,1290,610008,2016-08-06 18:56:26
5852,1290,610007,2016-08-06 18:56:36
5854,1290,610039,2016-08-06 18:57:37
5853,1290,610037,2016-08-06 18:57:59
5506,1258,610020,2016-08-06 19:02:39
6808,778,610047,2016-08-06 19:03:09
5508,1258,610049,2016-08-06 19:04:01
3627,475,610038,2016-08-06 19:05:10
6809,778,610014,2016-08-06 19:05:38
5514,1258,609952,2016-08-06 19:05:45
3632,475,609957,2016-08-06 19:06:02
3115,1064,609964,2016-08-06 19:06:14
6810,778,609949,2016-08-06 19:06:57
5517,1258,609947,2016-08-06 19:07:56
6812,778,609937,2016-08-06 19:08:39
5519,1258,610011,2016-08-06 19:09:55
4457,1177,609944,2016-08-06 19:11:01
4458,1177,610050,2016-08-06 19:11:09
4460,1177,610051,2016-08-06 19:12:01
4463,1177,609949,2016-08-06 19:12:45
3637,475,610040,2016-08-06 19:13:41
3639,475,609954,2016-08-06 19:14:40
4464,1177,610010,2016-08-06 19:14:41
4424,1174,609959,2016-08-06 19:17:12
4428,1174,610013,2016-08-06 19:18:46
3641,475,610053,2016-08-06 19:19:41
4430,1174,610017,2016-08-06 19:19:49
4434,1174,609947,2016-08-06 19:20:01
4437,1174,610010,2016-08-06 19:20:51
3643,475,610010,2016-08-06 19:22:39
3550,1103,609963,2016-08-06 19:50:02
3552,1103,610065,2016-08-06 19:52:29
3560,1103,610031,2016-08-06 19:53:15
4259,1157,609967,2016-08-06 20:00:05
4258,1157,609966,2016-08-06 20:00:39
3577,1103,610011,2016-08-06 20:00:49
3571,1103,610053,2016-08-06 20:00:57
3562,1103,610012,2016-08-06 20:00:59
4261,1157,610041,2016-08-06 20:01:18
4264,1157,610021,2016-08-06 20:01:46
4262,1157,610039,2016-08-06 20:01:48
4260,1157,609968,2016-08-06 20:01:56
4263,1157,610019,2016-08-06 20:01:57
4265,1157,609954,2016-08-06 20:02:03
4266,1157,609951,2016-08-06 20:02:18
3861,1126,609966,2016-08-06 20:02:19
3862,1126,609943,2016-08-06 20:02:40
4267,1157,610029,2016-08-06 20:03:04
3866,1126,610039,2016-08-06 20:03:11
3864,1126,610037,2016-08-06 20:03:12
3863,1126,610063,2016-08-06 20:03:16
4268,1157,610034,2016-08-06 20:03:23
3865,1126,610038,2016-08-06 20:03:31
3867,1126,610011,2016-08-06 20:04:07
3868,1126,609989,2016-08-06 20:04:08
3870,1126,609950,2016-08-06 20:04:35
3871,1126,609981,2016-08-06 20:04:44
